2018-11-10 00:02:39,650 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:40,079 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:40,080 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:40,080 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
2018-11-10 00:02:40,080 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:40,088 INFO  indexer.IndexWriters - Adding org.apache.nutch.indexwriter.solr.SolrIndexWriter
2018-11-10 00:02:40,146 INFO  solr.SolrMappingReader - source: content dest: content
2018-11-10 00:02:40,146 INFO  solr.SolrMappingReader - source: title dest: title
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: host dest: host
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: segment dest: segment
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: boost dest: boost
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: digest dest: digest
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: tstamp dest: tstamp
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: url dest: id
2018-11-10 00:02:40,147 INFO  solr.SolrMappingReader - source: url dest: url
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: content dest: content
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: title dest: title
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: host dest: host
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: segment dest: segment
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: boost dest: boost
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: digest dest: digest
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: tstamp dest: tstamp
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: url dest: id
2018-11-10 00:02:40,507 INFO  solr.SolrMappingReader - source: url dest: url
2018-11-10 00:02:40,795 INFO  indexer.IndexingJob - Indexer: finished at 2018-11-10 00:02:40, elapsed: 00:00:03
2018-11-10 00:02:44,498 INFO  solr.SolrDeleteDuplicates - SolrDeleteDuplicates: starting at 2018-11-10 00:02:44
2018-11-10 00:02:44,499 INFO  solr.SolrDeleteDuplicates - SolrDeleteDuplicates: Solr url: http://localhost:8984/solr/nutch
2018-11-10 00:02:44,702 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:02:45,297 WARN  mapred.FileOutputCommitter - Output path is null in cleanup
2018-11-10 00:02:46,091 INFO  solr.SolrDeleteDuplicates - SolrDeleteDuplicates: finished at 2018-11-10 00:02:46, elapsed: 00:00:01
